barrel,chase%,ev,extension,gb/fb,hh,la,ld,spin_rate,swing%,velo,weak,whiff,x_move,xwobacon,z_move,player_name,playerid,pitch,count,bip,pred_hr,avg_bf,std_bf,avg_outs,atd_outs,avg_pc,std_pc,apps
1.3584306265604567,1.0660551978613653,0.9578361207743884,0.9869996106746896,0.6920420737275441,0.6058797592802241,2.071358876224923,1.0873426906585553,1.1184266590175531,1.0478078298340514,0.990226187278863,0.8264324304458086,0.8274468664175965,1.1505516754893856,1.034407871198569,1.160338627357097,Andrew Abbott,671096,CH,525,123,1.52,23.0,3.2,16.9,3.7,90.3,9.3,54
0.5037533987468966,0.7022315538295981,0.988563941884192,0.98484287505055,0.6106812043433835,0.8412725655487496,3.680409289112051,0.8870560443141087,1.0795043904012454,1.0144426991295241,1.0173664008773333,0.8245162477910859,0.7427520079152602,0.8280118597107253,0.8320904163587091,1.0050950639668568,Andrew Abbott,671096,CU,400,67,1.07,23.0,3.2,16.9,3.7,90.3,9.3,54
0.8838723831430868,1.1203093870345378,0.9971660159897863,0.9811561747086784,0.9452169514336508,0.8895497074548572,0.9901977616201306,0.9697228678208714,0.9823954802665524,0.960968098397135,0.9825616483318687,1.0092918971979297,0.9115527453058865,1.0153016105796544,0.9232653989203559,0.9813286760487328,Andrew Abbott,671096,FF,1259,219,0.92,23.0,3.2,16.9,3.7,90.3,9.3,54
1.4358322744599747,0.8208744710860365,1.084048217058044,1.0359309379374706,0.9350639136823348,1.074489123269611,0.9932175479222951,0.9870250231696016,1.0731155999714166,0.9652351738241308,0.9895809107400344,0.9801095416546556,0.7470238095238095,1.0816901408450705,1.1421917808219177,0.9506302521008404,Andrew Abbott,671096,SL,5,1,1.46,23.0,3.2,16.9,3.7,90.3,9.3,54
0.9228184224081275,0.7735418787905617,0.9760862529210723,1.0020799415657025,0.582616521133808,0.9294612847715077,1.5197957621332998,0.930580993418249,1.0719108167383995,1.2399990395452247,1.0072839789609978,0.6580220460277134,1.0374632642280366,0.7825074009484245,0.9992644069121902,0.9940057704763586,Andrew Abbott,671096,ST,367,58,1.17,23.0,3.2,16.9,3.7,90.3,9.3,54
1.3601236476043275,0.6607929515418502,1.0884529106299652,1.060336183725909,1.1110127069695805,1.412341853860057,1.6553672316384178,1.0147689375893283,0.9490841950189789,0.919745729042511,1.0404381283790884,0.8791208791208791,0.8201994210357028,1.1332917446454565,1.1647286821705425,1.2469904306639001,Mick Abel,690953,CH,63,10,1.45,17.4,3.6,11.9,5.2,71.7,11.3,10
0.7932379713914174,0.9752959341224909,1.0345312563882414,1.0651682026499072,0.9008260631906435,1.2386035134534135,0.6277858527131782,0.9274193548387096,1.032414817100214,1.0367170626349893,1.0392058306107064,0.8558315334773218,1.142765685019206,0.9935139330327445,1.11743450767841,0.9690911218468431,Mick Abel,690953,CU,163,20,1.05,17.4,3.6,11.9,5.2,71.7,11.3,10
1.489971346704871,1.0294805802526907,0.9821194733458728,1.0354199622454523,0.4345544904489435,0.906444099378882,1.15428880915307,0.9495295124037639,1.0994231597966782,1.0863338788870704,1.0206782639999152,0.7131410256410257,1.223185759926974,0.9727419080114945,1.2462311557788943,1.0692189497158087,Mick Abel,690953,FF,309,45,1.79,17.4,3.6,11.9,5.2,71.7,11.3,10
0.3259259259259259,1.0729800173761945,1.0298630450841204,1.048526320497339,0.6860230001263744,0.8525115069041426,1.0505362157041849,0.9261939218523878,1.1404091269621677,1.1089108910891088,1.0193069994550874,0.7766781411359726,1.0465116279069766,0.9459146395794351,0.9455707762557078,1.089641683768342,Mick Abel,690953,SI,87,22,0.73,17.4,3.6,11.9,5.2,71.7,11.3,10
0.8005082592121981,0.7334273624823695,1.0720394710104286,1.0487118797167205,0.7885717572513451,1.6238189408921118,1.0856194519490543,1.3021316033364227,0.9934430295946638,1.01840490797546,1.015163495976557,0.853271836264053,0.6011904761904763,0.8683183437977262,0.9993607305936072,1.1952642502784248,Mick Abel,690953,SL,83,19,0.63,17.4,3.6,11.9,5.2,71.7,11.3,10
1.0052219321148825,0.8378524945770064,1.0963014695184055,1.0936030103480716,1.1925961407886472,1.2184441009788767,0.7631398102155993,0.951276102088167,1.083990276607219,1.0633134789322745,1.0337488598358164,1.1251709986320109,0.8209191759112521,1.4560770156438028,1.0206896551724138,0.9138304971638306,Mick Abel,690953,ST,12,2,0.99,17.4,3.6,11.9,5.2,71.7,11.3,10
0.9455587392550143,1.4740290126345343,1.0412704459417634,0.9922227205136074,1.2531317696390933,0.9258540372670806,0.6510324284070136,0.7527801539777587,1.0353874936613343,0.9738134206219311,0.9571505712198376,1.2620192307692306,1.2505705157462348,0.9115841713464804,0.9241206030150754,1.060385692738634,Philip Abner,691769,FF,52,6,1.0,3.6,1.1,1.8,0.4,14.0,5.5,5
0.9021601016518423,0.8377997179125528,1.067138107895015,0.9954891896095815,1.081520506649947,0.9712151175565811,0.8869574166988293,1.0379981464318815,0.9651058782750971,0.948875255623722,0.9244616028652496,1.072355145575094,0.6964285714285715,1.0712050078247264,1.0303196347031964,1.2362861811391224,Philip Abner,691769,SL,18,4,1.01,3.6,1.1,1.8,0.4,14.0,5.5,5
0.9159742120343837,1.1244915589791584,1.0006492519408878,1.0175966371249088,1.3227741312109043,0.9932416089345436,1.057190414689907,1.1700796209778246,1.0053544667007215,0.946795527508498,1.0287572761605817,0.9078410071499015,1.5790357406172102,1.130876716125481,1.0118525318902203,0.9682683389495566,Bryan Abreu,650556,FF,594,69,0.98,4.2,1.4,2.7,0.9,16.8,6.0,148
1.2554074074074075,1.301020851433536,1.0556256354953013,1.032473596442468,0.5893115526214462,0.9534520712427457,1.2792573835380088,0.9972021225277377,1.0015402209802076,1.039141914191419,1.0266366074385906,0.7686531841652324,1.8915697674418606,1.2504318936877077,1.03100502283105,0.8088851634534786,Bryan Abreu,650556,SI,15,3,1.35,4.2,1.4,2.7,0.9,16.8,6.0,148
0.9294084427502471,1.2300070521861777,1.0097952752918735,1.0072026869629915,1.1003192190563424,1.0450993676603433,0.5426926540589219,1.128372464215838,1.1996091526534665,0.9511849579640991,1.0050884149650372,0.9086432209090034,1.3285367063492064,1.0499565814885417,1.0754322678843227,1.0019773511726897,Bryan Abreu,650556,SL,576,85,1.01,4.2,1.4,2.7,0.9,16.8,6.0,148
1.172767401042622,0.8929133792943246,1.0293688752919052,0.9848255725317482,1.1201953562906555,1.174226610125729,0.6896759829859792,0.5730230699041513,1.15104241278998,1.039839094159714,1.033133250854068,1.2140733437527838,1.1305872507918509,1.0796577405316579,0.8559420575482853,1.2043747758033474,Jason Adam,592094,CH,360,61,1.03,3.9,1.2,2.7,0.9,15.6,5.9,139
0.32167047834354157,1.8568429548410916,1.0067912319256707,1.004176433194586,0.8913018249055243,0.9654574334719926,1.0714647284941545,0.6470283548237732,1.1263997521011535,0.9791438309884533,1.003980388787537,0.9700658668548577,1.0560717530849724,0.9959077351767532,0.7352819141579456,1.1151236650377914,Jason Adam,592094,FF,246,39,0.51,3.9,1.2,2.7,0.9,15.6,5.9,139
1.1379272941395233,0.8604905569507035,1.014394797731293,0.9967096486100848,0.8414607918152583,1.0407977876746466,0.6806728105104285,0.992783516806438,1.0772194284958514,1.001887874706968,0.9774320189594752,0.8009196436732313,1.2396414053426248,0.8993793432741476,1.059145784608531,0.9455014400126247,Jason Adam,592094,SL,381,52,1.18,3.9,1.2,2.7,0.9,15.6,5.9,139
1.0411227154046998,0.8655097613882863,1.029402240651826,0.9786302490503357,1.367920226055783,1.0257470376094797,0.7450744360768395,0.6205568445475638,1.0055984226392918,0.9331127288771234,0.9461964122833689,1.2285738714090289,0.9846909667194929,1.2623059541211386,0.9114530651340997,1.0432219929426634,Jason Adam,592094,ST,271,40,1.06,3.9,1.2,2.7,0.9,15.6,5.9,139
0.5100463678516229,0.9251101321585903,1.0256224670640872,0.971093707396672,0.630099120419845,0.916602117221792,1.365008201202843,1.052882324916627,1.0822010510104907,0.8661104489471593,1.0205868958510924,0.7333970377448639,0.9552910903827597,1.1023250324560367,0.9883720930232558,0.9429396301983174,Travis Adams,701519,CH,111,18,0.87,7.2,5.2,5.5,4.1,29.9,20.9,18
1.3914174252275682,0.7668553782810087,1.0736219796393964,0.9624527470488647,0.8467653010984858,1.091839003780298,2.37452761627907,1.1872759856630823,0.9518116431092,1.0991120710343174,0.993968333752199,0.8558315334773218,0.8002560819462229,0.8361222668451584,1.1962059620596206,0.945201332122313,Travis Adams,701519,CU,27,3,1.65,7.2,5.2,5.5,4.1,29.9,20.9,18
0.6876790830945557,0.959288722508189,0.9771481631389729,0.9537297110172226,0.963457367315709,1.0966614906832297,0.9296730079209261,1.0607356715141147,1.0427429417985024,1.0433715220949262,1.0037375459252278,0.6290064102564102,1.1866727521679599,1.186974881372165,1.0450586264656616,0.9747899159663865,Travis Adams,701519,FF,195,28,0.93,7.2,5.2,5.5,4.1,29.9,20.9,18
1.6296296296296295,1.2380538662033014,1.0293447732363152,0.9796919140770748,0.6359889521688863,0.9705823494096458,1.0523224736966745,1.0467920887602509,1.0283511334919668,1.0737073707370737,1.0054170717895567,0.9057659208261619,1.6424418604651163,0.9317192311776573,1.1791780821917808,0.9432879008830048,Travis Adams,701519,SI,73,14,1.7,7.2,5.2,5.5,4.1,29.9,20.9,18
1.93138500635324,1.0493653032440056,1.0463361701090004,0.9834432090492212,0.6665381597196876,1.1206328279499012,1.0502045542261675,1.1631139944392959,0.9548387944636599,0.8139059304703478,0.9953951346574259,1.0060536177572788,0.8988095238095237,1.0977443609022557,1.1038356164383563,0.7816547671700259,Travis Adams,701519,SL,133,23,1.58,7.2,5.2,5.5,4.1,29.9,20.9,18
0.9372970391595032,1.2554983621899858,1.0567962826281914,0.9620906751876137,1.2824255602407633,0.9645865683229813,0.48919644348159674,0.9147134302822926,0.9379991969581328,0.9840220949263502,1.0269516236619478,1.3216947115384616,1.1052031036056595,0.9846225713024681,0.9851319095477384,0.9901057197072377,Ty Adcock,686654,FF,65,6,0.97,4.7,2.7,3.7,2.0,21.3,10.4,6
1.1703703703703705,1.3336229365768897,1.047384741792383,0.9883268482490272,0.5361459339597787,0.910546327796678,1.3126763422307925,1.1866859623733719,1.017283677346762,1.045104510451045,1.0235808233521737,0.7314974182444063,1.8459302325581395,1.0232558139534884,1.0193607305936072,0.7648784576697402,Ty Adcock,686654,SI,2,1,1.22,4.7,2.7,3.7,2.0,21.3,10.4,6
1.2859593392630242,0.7743159379407616,1.0692408170564187,0.9731923056981385,0.9086367707391785,1.0536475499890134,1.2536756721986364,0.9478452270620947,0.8999140029059954,0.9983026584867075,1.0107621284710917,0.9256990487172095,0.7560565476190476,0.9189422535211268,0.9901374429223745,1.1067927170868348,Ty Adcock,686654,SL,55,13,1.23,4.7,2.7,3.7,2.0,21.3,10.4,6
1.3276026743075455,0.9312119794103885,1.0549240891089895,0.9383444357560701,1.036076634248804,1.1607142857142856,0.9581071017534356,0.6330196749358425,1.0228399644861657,0.9001636661211129,1.0143254947219074,0.8934294871794872,1.145595618439069,1.1650145133906566,0.9817420435510887,1.015270624378784,Zach Agnos,688642,FF,155,28,1.33,3.0,1.6,2.4,1.8,11.7,5.3,30
2.4193548387096775,0.762832699619772,1.0949413471706466,0.9330059528866685,0.6070049900010723,1.3602015113350125,2.5672046481601036,1.1759036144578312,1.0722746103531153,1.0007683442182098,1.0019183211223335,0.8871321914800178,0.9863252836776261,0.9907120743034056,1.4489795918367347,0.9944615516209051,Zach Agnos,688642,FS,108,24,2.54,3.0,1.6,2.4,1.8,11.7,5.3,30
0.7441253263707572,1.0357917570498916,1.0617347384174096,0.9346063876183577,1.7017723603813668,1.1076764554353427,0.5680820381349142,0.8677494199535962,1.025145090162827,0.9993381866313701,1.0325326847065979,1.52530779753762,1.0649762282091917,1.4617480670013971,0.964080459770115,0.9213236224730479,Zach Agnos,688642,ST,87,9,0.82,3.0,1.6,2.4,1.8,11.7,5.3,30
0.5054668269505982,0.8104457859719729,0.9712635948667362,0.9060813314417249,0.9331652125452665,0.6789645312754015,2.4036038042781254,0.9505408219081397,1.1483778484722555,1.0741035035830429,1.0090826957368288,1.0557236644193166,0.845812039121785,1.0848742969072904,0.6764642549526271,1.1303932625894246,Keegan Akin,669211,CH,210,51,0.64,4.4,2.1,3.1,1.7,17.6,8.7,130
1.111318051575931,1.0793401965372018,0.9954286802695175,0.8834668543298159,0.7694873639624668,1.0557259316770184,1.0819849705504025,1.2055175363558597,1.0307492346007203,1.0509615384615385,0.9925884358423244,0.6584334935897436,1.1925376540392514,0.8934987451096185,1.1270603015075376,0.9716894003978404,Keegan Akin,669211,FF,540,76,1.25,4.4,2.1,3.1,1.7,17.6,8.7,130
1.382595752405155,0.9288680233729599,0.9541490892243165,0.8832675487371648,1.1713308088832959,0.9976727249897983,1.070066714451122,0.8576314047398386,1.0558084647940522,0.9258837277242186,0.9951336607018266,1.0623448503067991,0.8492899659863946,0.9143466393501274,1.0923060665362034,0.8892662904577889,Keegan Akin,669211,SL,302,48,1.47,4.4,2.1,3.1,1.7,17.6,8.7,130
1.4402627511591963,0.7465859030837004,1.0540437740900022,0.9194651576888113,0.8279655568256223,0.9877872450296928,1.6413324676508112,1.112172463077656,1.3348223112762232,0.8977056019070322,1.0582925604586804,0.8892857142857142,0.7768092634287553,1.374967048962682,1.1664559108527133,1.3163780510719285,Jorge Alcala,660896,CH,111,25,1.59,4.5,2.0,2.8,1.5,18.0,8.8,110
1.1778437625165603,1.140288994218606,1.0167851226276488,0.895023454536705,0.32346708319359396,0.9848824759567222,1.269687934728249,0.8640090786169596,1.0730943192324787,1.0208674304418985,1.0327909628100007,0.451211939102564,1.3438616186451906,1.0080325722657002,0.9477530799157076,0.9932105520340815,Jorge Alcala,660896,FF,485,67,1.24,4.5,2.0,2.8,1.5,18.0,8.8,110
1.5589629629629629,1.5015204170286707,0.9543967860825049,0.9134557887750192,1.2442981630591068,0.7956573944366621,1.0901773402347847,0.7929329474191992,1.021599985243392,1.0853685368536854,1.0356436913017,1.0505701376936318,1.7880450581395348,1.0846003323992188,1.091564383561644,1.0288604824438856,Jorge Alcala,660896,SI,214,36,1.69,4.5,2.0,2.8,1.5,18.0,8.8,110
